time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2020-07-04 22:00:00,9141.87,9121.13,9125.2,401.6,3676132.72,9132.4,direct,
2020-07-04 23:00:00,9142.27,9121.46,9132.4,353.36,3231604.6,9142.2,direct,
2020-07-05 00:00:00,9152.87,9134.9,9142.2,408.97,3742204.47,9141.63,direct,
2020-07-05 01:00:00,9146.34,9129.39,9141.63,268.91,2463942.04,9132.68,direct,
2020-07-05 02:00:00,9142.08,9120.14,9132.68,398.18,3646269.59,9127.48,direct,
2020-07-05 03:00:00,9141.56,9119.96,9127.48,380.36,3477667.27,9135.07,direct,
2020-07-05 04:00:00,9141.71,9121.26,9135.07,316.83,2900709.75,9125.99,direct,
2020-07-05 05:00:00,9136.08,9079.21,9125.99,782.75,7132259.09,9081.66,direct,
2020-07-05 06:00:00,9097.49,9066.85,9081.66,718.26,6530194.8,9067.22,direct,
2020-07-05 07:00:00,9077.41,9055.03,9067.22,662.42,6004243.69,9072.09,direct,
2020-07-05 08:00:00,9086.55,9059.22,9072.09,476.36,4324495.59,9076.96,direct,
2020-07-05 09:00:00,9083.86,9012.29,9076.96,1455.22,13155690.62,9028.5,direct,
2020-07-05 10:00:00,9050.07,9008.45,9028.5,1079.96,9750074.27,9036.85,direct,
2020-07-05 11:00:00,9056.18,9035.8,9036.85,793.83,7180187.33,9042.66,direct,
2020-07-05 12:00:00,9051.58,9021.27,9042.66,760.34,6873991.02,9046.6,direct,
2020-07-05 13:00:00,9046.74,9021.13,9046.6,746.76,6752182.9,9024.06,direct,
2020-07-05 14:00:00,9044.24,9013.16,9024.06,526.71,4762773.6,9041.07,direct,
2020-07-05 15:00:00,9073.17,9035.57,9041.07,715.6,6485464.89,9042.53,direct,
2020-07-05 16:00:00,9051.75,9027.0,9042.53,500.59,4531354.54,9039.04,direct,
2020-07-05 17:00:00,9054.69,9031.94,9039.04,433.71,3929684.52,9048.11,direct,
2020-07-05 18:00:00,9056.8,9041.04,9048.11,406.36,3680695.97,9051.88,direct,
2020-07-05 19:00:00,9062.49,9035.2,9051.88,390.41,3536954.68,9035.2,direct,
2020-07-05 20:00:00,9049.82,9015.9,9035.2,480.64,4348234.72,9016.71,direct,
2020-07-05 21:00:00,9052.1,8935.9,9016.71,2279.27,20498273.25,9039.08,direct,
2020-07-05 22:00:00,9097.15,9039.08,9039.08,1744.99,15843532.85,9084.43,direct,
2020-07-05 23:00:00,9097.42,9069.56,9084.43,820.76,7455331.65,9081.44,direct,
2020-07-06 00:00:00,9094.08,9067.64,9081.44,686.67,6232821.11,9073.39,direct,
2020-07-06 01:00:00,9091.05,9072.3,9073.39,662.76,6022993.45,9088.23,direct,
2020-07-06 02:00:00,9122.93,9088.21,9088.23,1187.16,10814892.87,9099.36,direct,
2020-07-06 03:00:00,9102.86,9086.05,9099.36,391.65,3561717.05,9093.19,direct,
2020-07-06 04:00:00,9102.24,9088.68,9093.19,393.87,3582434.83,9098.87,direct,
2020-07-06 05:00:00,9113.81,9089.28,9098.87,691.17,6290615.77,9113.81,direct,
2020-07-06 06:00:00,9229.87,9113.32,9113.81,3828.23,35177862.03,9224.17,direct,
2020-07-06 07:00:00,9235.63,9183.72,9224.17,1573.55,14480512.43,9199.28,direct,
2020-07-06 08:00:00,9205.03,9186.29,9199.28,556.44,5119106.49,9194.1,direct,
2020-07-06 09:00:00,9205.07,9186.6,9194.1,662.68,6093147.03,9205.01,direct,
2020-07-06 10:00:00,9209.71,9180.59,9205.01,902.95,8305243.08,9194.83,direct,
2020-07-06 11:00:00,9230.98,9194.82,9194.83,1292.66,11899395.52,9229.41,direct,
2020-07-06 12:00:00,9274.71,9203.64,9229.41,2600.38,24042740.03,9272.9,direct,
2020-07-06 13:00:00,9276.97,9239.98,9272.9,2146.99,19872469.28,9256.27,direct,
2020-07-06 14:00:00,9261.24,9232.6,9256.27,1340.26,12391187.99,9258.75,direct,
2020-07-06 15:00:00,9317.58,9253.55,9258.75,3404.68,31607054.69,9305.72,direct,
2020-07-06 16:00:00,9353.32,9297.92,9305.72,3470.84,32379184.92,9317.63,direct,
2020-07-06 17:00:00,9323.17,9310.13,9317.63,1230.21,11460002.95,9313.87,direct,
2020-07-06 18:00:00,9317.93,9288.28,9313.87,1583.01,14726341.31,9298.78,direct,
2020-07-06 19:00:00,9300.03,9266.47,9298.78,2123.41,19717860.1,9295.8,direct,
2020-07-06 20:00:00,9298.85,9262.22,9295.8,1213.24,11258052.65,9277.83,direct,
2020-07-06 21:00:00,9302.38,9275.08,9277.83,1194.09,11084546.6,9280.09,direct,
2020-07-06 22:00:00,9294.35,9271.03,9280.09,1175.5,10907713.76,9290.61,direct,
2020-07-06 23:00:00,9372.09,9289.19,9290.61,2531.84,23636825.25,9347.05,direct,
2020-07-07 00:00:00,9378.69,9332.79,9347.05,1619.16,15141365.28,9333.39,direct,
2020-07-07 01:00:00,9334.92,9311.51,9333.39,1350.02,12589459.01,9315.62,direct,
2020-07-07 02:00:00,9315.62,9263.73,9315.62,2032.26,18864671.27,9280.71,direct,
2020-07-07 03:00:00,9313.45,9278.62,9280.71,1070.66,9954650.08,9298.26,direct,
2020-07-07 04:00:00,9300.49,9284.85,9298.26,625.16,5808017.46,9285.36,direct,
2020-07-07 05:00:00,9293.43,9269.4,9285.36,637.97,5920041.22,9284.54,direct,
2020-07-07 06:00:00,9285.98,9250.73,9284.54,923.53,8555321.21,9274.78,direct,
2020-07-07 07:00:00,9274.85,9243.34,9274.78,1036.07,9587211.65,9262.68,direct,
2020-07-07 08:00:00,9273.46,9249.87,9262.68,807.16,7476333.07,9267.09,direct,
2020-07-07 09:00:00,9268.27,9225.28,9267.09,1342.38,12408368.34,9227.16,direct,
2020-07-07 10:00:00,9252.6,9223.3,9227.16,1226.87,11336981.59,9249.75,direct,
2020-07-07 11:00:00,9273.52,9243.59,9249.75,700.53,6484041.54,9272.6,direct,
2020-07-07 12:00:00,9289.89,9258.2,9272.6,1082.59,10034834.31,9270.4,direct,
2020-07-07 13:00:00,9273.29,9242.44,9270.4,1263.7,11695251.28,9260.97,direct,
2020-07-07 14:00:00,9282.22,9247.06,9260.97,1183.67,10965969.94,9257.52,direct,
2020-07-07 15:00:00,9276.56,9248.83,9257.52,1022.87,9473462.32,9275.65,direct,
2020-07-07 16:00:00,9279.55,9259.21,9275.65,929.83,8618659.02,9263.64,direct,
2020-07-07 17:00:00,9284.64,9262.77,9263.64,863.5,8003877.08,9281.05,direct,
2020-07-07 18:00:00,9285.71,9261.8,9281.05,759.03,7038375.27,9272.64,direct,
2020-07-07 19:00:00,9273.0,9233.77,9272.64,1063.16,9833249.02,9234.66,direct,
2020-07-07 20:00:00,9257.83,9208.31,9234.66,1644.59,15173928.46,9255.29,direct,
2020-07-07 21:00:00,9258.23,9231.96,9255.29,798.81,7386455.59,9246.94,direct,
2020-07-07 22:00:00,9259.47,9236.26,9246.94,843.36,7797744.46,9247.71,direct,
2020-07-07 23:00:00,9268.51,9246.6,9247.71,1010.07,9349130.9,9257.32,direct,
2020-07-08 00:00:00,9267.2,9236.9,9257.32,708.27,6548406.75,9244.2,direct,
2020-07-08 01:00:00,9277.18,9244.18,9244.2,883.03,8181952.01,9275.71,direct,
2020-07-08 02:00:00,9306.61,9275.51,9275.71,1875.23,17429208.13,9299.0,direct,
2020-07-08 03:00:00,9321.59,9283.73,9299.0,1975.08,18371386.31,9305.82,direct,
2020-07-08 04:00:00,9316.63,9257.89,9305.82,1337.82,12419473.82,9265.46,direct,
2020-07-08 05:00:00,9277.37,9254.87,9265.46,770.84,7141696.78,9270.34,direct,
2020-07-08 06:00:00,9281.45,9261.25,9270.34,604.11,5599424.32,9262.3,direct,
2020-07-08 07:00:00,9288.3,9260.33,9262.3,1008.64,9357290.95,9284.11,direct,
2020-07-08 08:00:00,9301.91,9266.43,9284.11,2314.69,21486507.6,9282.04,direct,
2020-07-08 09:00:00,9291.15,9267.3,9282.04,834.4,7742183.75,9279.96,direct,
2020-07-08 10:00:00,9302.37,9279.04,9279.96,930.54,8640694.39,9293.96,direct,
2020-07-08 11:00:00,9312.6,9282.16,9293.96,1117.43,10387620.3,9311.72,direct,
2020-07-08 12:00:00,9335.12,9283.25,9311.72,1574.66,14657326.96,9291.65,direct,
2020-07-08 13:00:00,9451.97,9291.65,9291.65,5939.06,55741565.45,9443.57,direct,
2020-07-08 14:00:00,9471.65,9415.85,9443.57,3460.21,32668509.25,9430.14,direct,
2020-07-08 15:00:00,9441.21,9395.55,9430.14,1681.45,15843801.36,9414.87,direct,
2020-07-08 16:00:00,9432.18,9385.36,9414.87,1728.54,16268218.51,9414.33,direct,
2020-07-08 17:00:00,9430.5,9406.07,9414.33,933.88,8796619.99,9423.09,direct,
2020-07-08 18:00:00,9432.12,9408.53,9423.09,1041.71,9808870.74,9416.47,direct,
2020-07-08 19:00:00,9447.02,9416.47,9416.47,1382.72,13038115.44,9438.57,direct,
2020-07-08 20:00:00,9447.79,9414.45,9438.57,2069.95,19519370.53,9431.07,direct,
2020-07-08 21:00:00,9438.83,9419.4,9431.07,1090.17,10273620.58,9435.22,direct,
2020-07-08 22:00:00,9468.36,9429.71,9435.22,1260.14,11911453.92,9454.41,direct,
2020-07-08 23:00:00,9454.43,9423.93,9454.41,899.68,8484787.92,9439.2,direct,
2020-07-09 00:00:00,9441.67,9400.1,9439.2,966.7,9100378.96,9411.58,direct,
2020-07-09 01:00:00,9412.21,9385.88,9411.58,959.98,9018508.76,9385.88,direct,
2020-07-09 02:00:00,9405.24,9364.31,9385.88,1137.18,10670873.01,9384.01,direct,
2020-07-09 03:00:00,9389.45,9373.48,9384.01,517.83,4855750.67,9388.99,direct,
2020-07-09 04:00:00,9403.01,9376.76,9388.99,512.28,4806153.03,9387.56,direct,
2020-07-09 05:00:00,9404.02,9379.67,9387.56,587.8,5517192.99,9380.7,direct,
2020-07-09 06:00:00,9416.74,9380.16,9380.7,786.35,7391279.85,9410.72,direct,
2020-07-09 07:00:00,9411.11,9395.35,9410.72,870.61,8181038.98,9401.01,direct,
2020-07-09 08:00:00,9402.01,9391.53,9401.01,544.19,5108645.23,9396.18,direct,
2020-07-09 09:00:00,9396.88,9380.76,9396.18,636.79,5974104.15,9385.76,direct,
2020-07-09 10:00:00,9386.24,9355.61,9385.76,1127.75,10565209.89,9365.67,direct,
2020-07-09 11:00:00,9401.27,9358.7,9365.67,999.26,9374175.59,9401.27,direct,
2020-07-09 12:00:00,9431.09,9398.85,9401.27,865.15,8141012.78,9426.38,direct,
2020-07-09 13:00:00,9426.38,9378.11,9426.38,1212.66,11395155.67,9394.6,direct,
2020-07-09 14:00:00,9395.9,9286.64,9394.6,2794.49,26110814.58,9299.83,direct,
2020-07-09 15:00:00,9300.37,9171.37,9299.83,6768.33,62447241.61,9216.45,direct,
2020-07-09 16:00:00,9230.98,9193.53,9216.45,2422.73,22325430.97,9222.08,direct,
2020-07-09 17:00:00,9239.6,9205.96,9222.08,1338.13,12340885.8,9209.82,direct,
2020-07-09 18:00:00,9232.65,9203.95,9209.82,995.08,9172132.33,9230.26,direct,
2020-07-09 19:00:00,9232.68,9197.18,9230.26,1155.56,10646589.78,9221.94,direct,
2020-07-09 20:00:00,9246.19,9213.45,9221.94,773.38,7136206.26,9239.85,direct,
2020-07-09 21:00:00,9256.63,9237.4,9239.85,736.75,6812680.31,9254.15,direct,
2020-07-09 22:00:00,9255.76,9222.22,9254.15,755.84,6980654.28,9246.84,direct,
2020-07-09 23:00:00,9246.87,9224.67,9246.84,712.36,6576578.61,9238.95,direct,
2020-07-10 00:00:00,9238.99,9214.82,9238.95,850.26,7843110.07,9217.2,direct,
2020-07-10 01:00:00,9227.13,9214.93,9217.2,599.9,5531482.04,9222.43,direct,
2020-07-10 02:00:00,9226.43,9198.52,9222.43,734.47,6764981.37,9215.72,direct,
2020-07-10 03:00:00,9230.11,9209.23,9215.72,668.62,6163382.09,9217.94,direct,
2020-07-10 04:00:00,9225.8,9128.71,9217.94,2564.13,23498046.45,9137.5,direct,
2020-07-10 05:00:00,9163.81,9128.8,9137.5,1809.13,16543672.77,9149.93,direct,
2020-07-10 06:00:00,9167.37,9143.06,9149.93,1005.66,9212069.96,9143.79,direct,
2020-07-10 07:00:00,9163.72,9132.17,9143.79,982.59,8992699.71,9152.85,direct,
2020-07-10 08:00:00,9191.48,9152.46,9152.85,732.23,6722209.47,9173.53,direct,
2020-07-10 09:00:00,9187.47,9165.14,9173.53,539.29,4951742.0,9184.36,direct,
2020-07-10 10:00:00,9190.11,9167.82,9184.36,712.78,6545987.56,9185.9,direct,
2020-07-10 11:00:00,9202.97,9162.68,9185.9,1025.93,9420959.43,9163.83,direct,
2020-07-10 12:00:00,9192.3,9163.78,9163.83,1179.51,10823798.69,9184.61,direct,
2020-07-10 13:00:00,9204.48,9165.6,9184.61,1372.5,12606747.63,9181.77,direct,
2020-07-10 14:00:00,9195.98,9167.89,9181.77,840.21,7716849.3,9191.73,direct,
2020-07-10 15:00:00,9246.33,9187.8,9191.73,1444.78,13321308.25,9243.25,direct,
2020-07-10 16:00:00,9247.03,9214.64,9243.25,1474.22,13601854.53,9223.99,direct,
2020-07-10 17:00:00,9226.47,9208.77,9223.99,738.25,6806251.46,9224.88,direct,
2020-07-10 18:00:00,9225.08,9207.67,9224.88,731.48,6743770.19,9219.39,direct,
2020-07-10 19:00:00,9243.2,9217.98,9219.39,821.09,7583799.45,9234.03,direct,
2020-07-10 20:00:00,9253.93,9232.61,9234.03,817.78,7562173.76,9232.61,direct,
2020-07-10 21:00:00,9237.13,9214.76,9232.61,628.98,5804371.73,9218.57,direct,
2020-07-10 22:00:00,9244.84,9215.83,9218.57,587.62,5425667.71,9230.93,direct,
2020-07-10 23:00:00,9317.31,9228.44,9230.93,1560.9,14493734.43,9288.57,direct,
2020-07-11 00:00:00,9302.22,9274.56,9288.57,632.25,5871766.69,9280.65,direct,
2020-07-11 01:00:00,9286.95,9271.52,9280.65,581.69,5398410.13,9283.73,direct,
2020-07-11 02:00:00,9289.8,9271.7,9283.73,336.18,3119999.74,9277.46,direct,
2020-07-11 03:00:00,9285.68,9262.63,9277.46,402.27,3732544.9,9266.92,direct,
2020-07-11 04:00:00,9278.64,9256.85,9266.92,469.06,4348351.14,9261.13,direct,
2020-07-11 05:00:00,9276.06,9259.22,9261.13,478.48,4435558.7,9261.69,direct,
2020-07-11 06:00:00,9269.53,9258.3,9261.69,254.84,2361525.85,9259.67,direct,
2020-07-11 07:00:00,9279.56,9259.06,9259.67,323.77,3002120.65,9273.27,direct,
2020-07-11 08:00:00,9273.28,9262.48,9273.27,339.96,3151070.13,9262.48,direct,
2020-07-11 09:00:00,9263.05,9188.13,9262.48,1598.73,14731511.33,9212.11,direct,
2020-07-11 10:00:00,9233.76,9205.81,9212.11,458.11,4226682.13,9216.9,direct,
2020-07-11 11:00:00,9226.96,9206.36,9216.9,466.29,4297422.41,9207.11,direct,
2020-07-11 12:00:00,9230.31,9200.84,9207.11,417.69,3851963.33,9214.1,direct,
2020-07-11 13:00:00,9232.83,9204.16,9214.1,491.53,4533229.0,9229.82,direct,
2020-07-11 14:00:00,9236.13,9212.85,9229.82,432.03,3985486.97,9235.56,direct,
2020-07-11 15:00:00,9236.04,9227.78,9235.56,329.72,3044988.0,9231.68,direct,
2020-07-11 16:00:00,9253.31,9215.67,9231.68,573.46,5294917.88,9220.23,direct,
2020-07-11 17:00:00,9226.7,9210.11,9220.23,497.31,4585578.36,9226.14,direct,
2020-07-11 18:00:00,9231.02,9212.13,9226.14,442.2,4079519.52,9228.39,direct,
2020-07-11 19:00:00,9228.87,9208.86,9228.39,369.6,3408268.44,9209.47,direct,
2020-07-11 20:00:00,9218.84,9207.46,9209.47,418.34,3854022.64,9218.84,direct,
2020-07-11 21:00:00,9225.35,9210.95,9218.84,426.77,3934039.16,9224.59,direct,
2020-07-11 22:00:00,9238.28,9216.15,9224.59,511.15,4716249.49,9220.87,direct,
2020-07-11 23:00:00,9252.84,9220.09,9220.87,534.0,4934608.01,9237.13,direct,
2020-07-12 00:00:00,9265.67,9235.28,9237.13,607.07,5617910.95,9253.24,direct,
2020-07-12 01:00:00,9289.52,9247.24,9253.24,755.58,7006998.13,9274.55,direct,
2020-07-12 02:00:00,9279.33,9264.99,9274.55,432.96,4014624.75,9273.05,direct,
2020-07-12 03:00:00,9288.18,9272.79,9273.05,702.03,6515888.33,9276.42,direct,
2020-07-12 04:00:00,9288.11,9268.25,9276.42,475.34,4411121.08,9269.87,direct,
2020-07-12 05:00:00,9276.24,9261.55,9269.87,479.9,4448363.76,9270.92,direct,
2020-07-12 06:00:00,9274.37,9256.76,9270.92,267.72,2480279.82,9257.77,direct,
2020-07-12 07:00:00,9268.26,9248.88,9257.77,335.27,3104668.03,9255.58,direct,
2020-07-12 08:00:00,9272.89,9253.83,9255.58,202.06,1871904.65,9254.48,direct,
2020-07-12 09:00:00,9263.63,9244.73,9254.48,524.18,4851993.82,9262.22,direct,
2020-07-12 10:00:00,9268.88,9258.66,9262.22,312.51,2895406.83,9261.32,direct,
2020-07-12 11:00:00,9262.78,9246.81,9261.32,370.68,3430937.55,9249.42,direct,
2020-07-12 12:00:00,9270.59,9247.78,9249.42,450.94,4176420.27,9269.35,direct,
2020-07-12 13:00:00,9339.99,9194.87,9269.35,3302.1,30568900.87,9217.45,direct,
2020-07-12 14:00:00,9229.44,9206.91,9217.45,525.31,4844222.19,9223.11,direct,
2020-07-12 15:00:00,9228.61,9214.44,9223.11,458.85,4232628.12,9224.54,direct,
2020-07-12 16:00:00,9230.53,9214.29,9224.54,337.2,3110186.73,9220.67,direct,
2020-07-12 17:00:00,9224.2,9212.41,9220.67,344.74,3179085.97,9220.93,direct,
2020-07-12 18:00:00,9226.33,9216.27,9220.93,480.5,4432265.3,9221.84,direct,
2020-07-12 19:00:00,9234.93,9169.13,9221.84,1501.26,13808489.03,9222.53,direct,
2020-07-12 20:00:00,9233.67,9221.5,9222.53,445.83,4115437.98,9232.0,direct,
2020-07-12 21:00:00,9277.05,9225.72,9232.0,895.29,8284470.22,9269.8,direct,
2020-07-12 22:00:00,9328.56,9269.4,9269.8,1569.23,14590584.95,9291.09,direct,
2020-07-12 23:00:00,9304.72,9279.06,9291.09,608.95,5656578.45,9300.95,direct,
2020-07-13 00:00:00,9318.42,9269.7,9300.95,954.4,8866433.94,9275.97,direct,
2020-07-13 01:00:00,9305.22,9275.48,9275.97,1022.32,9491850.04,9284.57,direct,
2020-07-13 02:00:00,9288.86,9274.68,9284.57,633.44,5877534.08,9281.95,direct,
2020-07-13 03:00:00,9287.15,9273.33,9281.95,613.85,5696083.1,9273.41,direct,
2020-07-13 04:00:00,9281.73,9266.71,9273.41,653.3,6057455.0,9269.62,direct,
2020-07-13 05:00:00,9285.59,9269.61,9269.62,635.06,5892373.57,9282.21,direct,
2020-07-13 06:00:00,9291.61,9246.42,9282.21,893.62,8281410.64,9262.62,direct,
2020-07-13 07:00:00,9277.88,9260.93,9262.62,921.68,8540525.53,9267.73,direct,
2020-07-13 08:00:00,9285.75,9267.72,9267.73,648.25,6013244.93,9280.22,direct,
2020-07-13 09:00:00,9290.05,9274.8,9280.22,564.31,5236004.53,9281.16,direct,
2020-07-13 10:00:00,9299.65,9269.58,9281.16,682.62,6334931.81,9284.42,direct,
2020-07-13 11:00:00,9309.91,9284.42,9284.42,934.27,8688529.73,9305.92,direct,
2020-07-13 12:00:00,9336.42,9281.36,9305.92,2020.79,18832227.44,9317.31,direct,
2020-07-13 13:00:00,9331.47,9294.14,9317.31,1707.33,15898153.47,9316.24,direct,
2020-07-13 14:00:00,9329.18,9305.88,9316.24,1277.55,11904365.26,9306.21,direct,
2020-07-13 15:00:00,9317.01,9284.48,9306.21,1270.92,11824650.96,9290.99,direct,
2020-07-13 16:00:00,9303.66,9290.34,9290.99,1004.88,9341536.74,9303.1,direct,
2020-07-13 17:00:00,9319.79,9303.1,9303.1,1131.42,10538658.74,9314.71,direct,
2020-07-13 18:00:00,9314.76,9268.05,9314.71,1537.2,14273817.21,9285.5,direct,
2020-07-13 19:00:00,9285.67,9201.18,9285.5,2812.8,25970199.18,9230.82,direct,
2020-07-13 20:00:00,9261.84,9218.37,9230.82,1386.34,12809082.12,9251.05,direct,
2020-07-13 21:00:00,9265.71,9239.54,9251.05,933.17,8633023.77,9249.72,direct,
2020-07-13 22:00:00,9249.72,9219.61,9249.72,952.3,8794429.03,9239.75,direct,
2020-07-13 23:00:00,9246.13,9223.82,9239.75,680.5,6285320.39,9237.89,direct,
2020-07-14 00:00:00,9238.31,9215.92,9237.89,1000.0,9224292.13,9220.3,direct,
2020-07-14 01:00:00,9240.01,9209.67,9220.3,618.24,5704392.65,9232.95,direct,
2020-07-14 02:00:00,9240.46,9221.16,9232.95,841.06,7761553.53,9222.55,direct,
2020-07-14 03:00:00,9229.58,9216.14,9222.55,816.7,7532139.54,9216.31,direct,
2020-07-14 04:00:00,9216.32,9154.49,9216.31,2511.66,23050131.57,9186.38,direct,
2020-07-14 05:00:00,9192.6,9175.08,9186.38,866.84,7964273.78,9182.99,direct,
2020-07-14 06:00:00,9200.14,9181.36,9182.99,557.28,5126504.37,9189.66,direct,
2020-07-14 07:00:00,9192.77,9179.35,9189.66,625.52,5748029.34,9182.76,direct,
2020-07-14 08:00:00,9206.45,9179.49,9182.76,508.71,4680168.68,9196.44,direct,
2020-07-14 09:00:00,9201.43,9192.84,9196.44,611.42,5623715.66,9198.07,direct,
2020-07-14 10:00:00,9198.44,9173.24,9198.07,848.21,7788663.47,9181.69,direct,
2020-07-14 11:00:00,9232.9,9109.7,9181.69,3705.9,33989045.18,9231.61,direct,
2020-07-14 12:00:00,9240.81,9207.09,9231.61,935.42,8624533.84,9207.9,direct,
2020-07-14 13:00:00,9222.15,9192.73,9207.9,1376.39,12674873.43,9202.57,direct,
2020-07-14 14:00:00,9218.94,9186.79,9202.57,1038.95,9560895.55,9213.43,direct,
2020-07-14 15:00:00,9236.63,9210.29,9213.43,1179.73,10881328.24,9219.86,direct,
2020-07-14 16:00:00,9233.0,9211.25,9219.86,1011.79,9332693.3,9226.17,direct,
2020-07-14 17:00:00,9267.97,9225.02,9226.17,1499.39,13857393.99,9246.94,direct,
2020-07-14 18:00:00,9258.9,9241.78,9246.94,803.3,7429198.66,9251.45,direct,
2020-07-14 19:00:00,9268.25,9245.16,9251.45,1016.13,9402503.68,9266.79,direct,
2020-07-14 20:00:00,9276.48,9263.61,9266.79,1427.69,13238245.25,9272.71,direct,
2020-07-14 21:00:00,9279.57,9241.76,9272.71,872.12,8070657.43,9243.73,direct,
2020-07-14 22:00:00,9266.9,9242.77,9243.73,653.42,6049110.96,9256.01,direct,
2020-07-14 23:00:00,9269.14,9253.16,9256.01,539.39,4994132.46,9256.07,direct,
2020-07-15 00:00:00,9272.57,9256.07,9256.07,677.22,6273950.08,9261.83,direct,
2020-07-15 01:00:00,9264.17,9244.13,9261.83,637.64,5898960.32,9249.87,direct,
2020-07-15 02:00:00,9251.81,9241.22,9249.87,453.76,4194961.05,9243.96,direct,
2020-07-15 03:00:00,9251.4,9231.85,9243.96,527.78,4877711.91,9233.8,direct,
2020-07-15 04:00:00,9243.83,9226.83,9233.8,578.12,5338314.06,9243.68,direct,
2020-07-15 05:00:00,9244.89,9236.4,9243.68,599.67,5540804.93,9240.84,direct,
2020-07-15 06:00:00,9241.85,9229.99,9240.84,557.59,5148378.12,9232.97,direct,
2020-07-15 07:00:00,9232.97,9220.15,9232.97,960.39,8859858.35,9230.36,direct,
2020-07-15 08:00:00,9231.52,9203.14,9230.36,1263.89,11644407.36,9215.94,direct,
2020-07-15 09:00:00,9219.81,9189.25,9215.94,1248.15,11487916.56,9219.11,direct,
2020-07-15 10:00:00,9243.8,9215.88,9219.11,1142.11,10544269.38,9237.25,direct,
2020-07-15 11:00:00,9243.0,9214.57,9237.25,965.11,8908714.7,9215.71,direct,
2020-07-15 12:00:00,9242.78,9212.48,9215.71,1016.64,9383740.72,9239.43,direct,
2020-07-15 13:00:00,9240.15,9218.15,9239.43,881.18,8133424.03,9223.23,direct,
2020-07-15 14:00:00,9239.99,9218.98,9223.23,836.51,7719200.68,9239.94,direct,
2020-07-15 15:00:00,9244.41,9193.64,9239.94,1868.33,17211150.94,9200.58,direct,
2020-07-15 16:00:00,9208.6,9180.03,9200.58,1956.95,17994009.03,9205.1,direct,
2020-07-15 17:00:00,9215.85,9200.32,9205.1,893.46,8228827.05,9200.57,direct,
2020-07-15 18:00:00,9209.93,9160.89,9200.57,1398.04,12848386.09,9182.59,direct,
2020-07-15 19:00:00,9188.88,9163.96,9182.59,1435.05,13170516.43,9176.11,direct,
2020-07-15 20:00:00,9216.34,9174.1,9176.11,1054.67,9701397.62,9216.0,direct,
2020-07-15 21:00:00,9230.3,9201.86,9216.0,755.45,6962057.58,9227.16,direct,
2020-07-15 22:00:00,9230.63,9203.04,9227.16,817.35,7532391.47,9203.77,direct,
2020-07-15 23:00:00,9206.39,9186.61,9203.77,955.07,8783525.83,9193.22,direct,
2020-07-16 00:00:00,9211.12,9176.92,9193.22,861.22,7917167.42,9208.28,direct,
2020-07-16 01:00:00,9215.09,9203.33,9208.28,578.68,5329462.36,9210.75,direct,
2020-07-16 02:00:00,9216.53,9194.76,9210.75,467.74,4305262.29,9194.89,direct,
2020-07-16 03:00:00,9198.7,9190.1,9194.89,449.08,4129640.04,9195.58,direct,
2020-07-16 04:00:00,9208.56,9195.5,9195.58,462.99,4261728.06,9198.33,direct,
2020-07-16 05:00:00,9199.89,9183.54,9198.33,767.2,7053205.55,9193.87,direct,
2020-07-16 06:00:00,9198.26,9148.77,9193.87,1153.0,10575761.37,9170.7,direct,
2020-07-16 07:00:00,9171.32,9093.42,9170.7,2705.01,24660135.19,9115.48,direct,
2020-07-16 08:00:00,9127.67,9094.93,9115.48,1495.15,13624846.88,9116.34,direct,
2020-07-16 09:00:00,9116.36,9054.93,9116.34,2777.21,25198462.65,9061.01,direct,
2020-07-16 10:00:00,9093.55,9029.17,9061.01,1739.17,15764398.33,9092.34,direct,
2020-07-16 11:00:00,9098.04,9075.0,9092.34,1048.82,9533974.3,9075.0,direct,
2020-07-16 12:00:00,9098.09,9073.06,9075.0,1115.44,10134675.76,9076.88,direct,
2020-07-16 13:00:00,9093.4,9068.53,9076.88,1305.55,11859082.29,9080.63,direct,
2020-07-16 14:00:00,9113.98,9067.78,9080.63,1331.39,12102306.56,9107.98,direct,
2020-07-16 15:00:00,9125.04,9099.91,9107.98,1635.94,14910817.15,9120.46,direct,
2020-07-16 16:00:00,9138.75,9114.5,9120.46,1339.5,12227433.99,9116.07,direct,
2020-07-16 17:00:00,9132.78,9116.06,9116.07,982.99,8970859.45,9128.08,direct,
2020-07-16 18:00:00,9155.33,9122.43,9128.08,1356.49,12392540.52,9122.75,direct,
2020-07-16 19:00:00,9129.24,9116.22,9122.75,1186.75,10829909.87,9121.83,direct,
2020-07-16 20:00:00,9128.48,9089.84,9121.83,1231.84,11216591.31,9106.86,direct,
2020-07-16 21:00:00,9129.38,9106.13,9106.86,748.93,6815022.51,9126.59,direct,
2020-07-16 22:00:00,9142.18,9126.57,9126.59,539.81,4932675.38,9136.13,direct,
2020-07-16 23:00:00,9143.1,9128.98,9136.13,602.86,5509591.03,9133.23,direct,
2020-07-17 00:00:00,9141.24,9119.32,9133.23,657.38,6006878.51,9119.33,direct,
2020-07-17 01:00:00,9136.03,9117.48,9119.33,763.45,6971982.18,9119.17,direct,
2020-07-17 02:00:00,9131.57,9118.39,9119.17,414.04,3781507.07,9125.08,direct,
2020-07-17 03:00:00,9125.7,9110.64,9125.08,438.24,3997492.81,9115.4,direct,
