time,high,low,open,close,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,S_10,Corr,d_20,5EMA,10EMA,20EMA,mean,returns,volume
2020-05-12 03:00:00,8736.29,8637.37,8640.75,8718.22,8640.75,8620.46,8616.2,8568.88,8605.94,8581.08,8633.94,8748.77,8633.639000000001,0.142333485644981,6874.78,8654.849645773354,8652.019667765047,8672.75889098612,8686.830000000002,0.8965656916355565,26665979.54
2020-05-12 04:00:00,8748.17,8667.84,8718.22,8705.67,8718.22,8640.75,8620.46,8616.2,8568.88,8605.94,8581.08,8633.94,8643.991,0.1461030888081982,6867.68,8671.789763848903,8661.774273625948,8675.893282320776,8708.005000000001,-0.143951402923983,16439678.5
2020-05-12 05:00:00,8782.76,8705.32,8705.67,8735.28,8705.67,8718.22,8640.75,8620.46,8616.2,8568.88,8605.94,8581.08,8642.642,-0.3533128929206393,6914.15,8692.953175899269,8675.138951148501,8681.549160194989,8744.04,0.34012316111224733,15138250.469999999
2020-05-12 06:00:00,8763.22,8664.95,8735.28,8700.89,8735.28,8705.67,8718.22,8640.75,8620.46,8616.2,8568.88,8605.94,8649.337000000001,-0.4241615813013794,6947.23,8695.598783932846,8679.820960030593,8683.391144938323,8714.085,-0.3936908719583257,15523569.36
2020-05-12 07:00:00,8716.28,8622.32,8700.89,8658.24,8700.89,8735.28,8705.67,8718.22,8640.75,8620.46,8616.2,8568.88,8657.053,-0.21269811420227602,6951.14,8683.145855955232,8675.89714911594,8680.99579780134,8669.3,-0.4901797402334662,14722929.1
2020-05-12 08:00:00,8761.9,8639.49,8658.24,8747.71,8658.24,8700.89,8735.28,8705.67,8718.22,8640.75,8620.46,8616.2,8671.23,0.24930230768416076,6961.72,8704.667237303487,8688.95403109486,8687.349531344069,8700.695,1.033350888864242,24108715.740000002
2020-05-12 09:00:00,8824.45,8747.71,8747.71,8788.44,8747.71,8658.24,8700.89,8735.28,8705.67,8718.22,8640.75,8620.46,8693.186,0.7743575904912189,6963.71,8732.591491535657,8707.042389077613,8696.977195025587,8786.08,0.4656075704384506,28031877.06
2020-05-12 10:00:00,8822.56,8736.35,8788.44,8784.86,8788.44,8747.71,8658.24,8700.89,8735.28,8705.67,8718.22,8640.75,8710.052,0.8581003324595183,6952.25,8750.014327690438,8721.191045608957,8705.346985975531,8779.455,-0.040735329592054184,23644744.240000002
2020-05-12 11:00:00,8810.61,8733.38,8784.86,8804.8,8784.86,8788.44,8747.71,8658.24,8700.89,8735.28,8705.67,8718.22,8728.485999999999,0.8616520076672048,6966.08,8768.276218460293,8736.392673680057,8714.81870159691,8771.994999999999,0.22698142030719545,16381623.4
2020-05-12 12:00:00,8817.68,8740.61,8804.8,8771.98,8804.8,8784.86,8788.44,8747.71,8658.24,8700.89,8735.28,8705.67,8741.609,0.7742402675571266,6968.26,8769.510812306862,8742.86309664732,8720.262634778157,8779.145,-0.37275122660366744,14770827.77
2020-05-12 13:00:00,8781.87,8668.33,8771.98,8739.34,8771.98,8804.8,8784.86,8788.44,8747.71,8658.24,8700.89,8735.28,8743.721,0.6665238938964435,7071.94,8759.453874871242,8742.222533620534,8722.079526704047,8725.1,-0.3720938716230477,34289570.75
2020-05-12 14:00:00,8919.5,8739.27,8739.34,8890.63,8739.34,8771.98,8804.8,8784.86,8788.44,8747.71,8658.24,8700.89,8762.217,0.7391527411676335,7105.51,8803.179249914161,8769.20570932589,8738.131952732234,8829.385,1.7311375916259013,60956972.1
2020-05-12 15:00:00,8944.03,8861.33,8890.63,8878.79,8890.63,8739.34,8771.98,8804.8,8784.86,8788.44,8747.71,8658.24,8776.568,0.823051544918561,7123.58,8828.382833276108,8789.130125812093,8751.527957233924,8902.68,-0.13317391455946684,37144548.419999994
2020-05-12 16:00:00,8952.92,8877.51,8878.79,8929.72,8878.79,8890.63,8739.34,8771.98,8804.8,8784.86,8788.44,8747.71,8799.451,0.8569560516856779,7133.18,8862.161888850738,8814.691921118985,8768.498627973551,8915.215,0.5736141974300379,31275764.560000002
2020-05-12 17:00:00,8975.74,8844.64,8929.72,8881.62,8929.72,8878.79,8890.63,8739.34,8771.98,8804.8,8784.86,8788.44,8821.789,0.7921654358216454,7091.51,8868.647925900492,8826.860662733716,8779.272091976069,8910.189999999999,-0.5386507079729101,37500542.980000004
2020-05-12 18:00:00,8914.35,8845.72,8881.62,8902.27,8881.62,8929.72,8878.79,8890.63,8739.34,8771.98,8804.8,8784.86,8837.244999999999,0.7781343309345627,7107.13,8879.85528393366,8840.571451327587,8790.98617845454,8880.035,0.23250262902488097,18428011.6
2020-05-12 19:00:00,8929.24,8797.39,8902.27,8802.11,8902.27,8881.62,8929.72,8878.79,8890.63,8739.34,8771.98,8804.8,8838.612,0.5767380178935927,7098.28,8853.940189289107,8833.578460177117,8792.045590030297,8863.314999999999,-1.125106293114002,29375809.66
2020-05-12 20:00:00,8848.07,8778.34,8802.11,8830.86,8802.11,8902.27,8881.62,8929.72,8878.79,8890.63,8739.34,8771.98,8843.212,0.4403456299653928,7119.91,8846.246792859405,8833.08419469037,8795.742200503602,8813.205,0.3266262293927251,22435408.54
2020-05-12 21:00:00,8856.82,8748.25,8830.86,8765.87,8830.86,8802.11,8902.27,8881.62,8929.72,8878.79,8890.63,8739.34,8839.319,0.2122852063647193,7102.78,8819.454528572938,8820.863432019394,8792.897229027069,8802.535,-0.7359419127921831,17043671.08
2020-05-12 22:00:00,8833.8,8765.87,8765.87,8817.09,8765.87,8830.86,8802.11,8902.27,8881.62,8929.72,8878.79,8890.63,8843.83,-0.007684860206173037,7120.72,8818.666352381959,8820.177353470415,8795.20130245306,8799.835,0.584311654176931,16110629.74
2020-05-12 23:00:00,8851.4,8790.13,8817.09,8821.18,8817.09,8765.87,8830.86,8802.11,8902.27,8881.62,8929.72,8878.79,8852.014,-0.6160261273375633,7135.41,8819.504234921305,8820.35965283943,8797.675464124197,8820.765,0.04638718670219024,14178167.540000001
2020-05-13 00:00:00,8947.59,8807.57,8821.18,8942.53,8821.18,8817.09,8765.87,8830.86,8802.11,8902.27,8881.62,8929.72,8857.204,-0.29979068002870934,7126.88,8860.512823280871,8842.57244323226,8811.471134207606,8877.58,1.375666294078574,27114592.52
2020-05-13 01:00:00,8960.82,8905.19,8942.53,8948.25,8942.53,8821.18,8817.09,8765.87,8830.86,8802.11,8902.27,8881.62,8864.15,-0.03288809916607862,7181.92,8889.758548853913,8861.786544462759,8824.4976928545,8933.005000000001,0.06396400123901563,19784563.05
2020-05-13 02:00:00,8976.71,8899.68,8948.25,8944.02,8948.25,8942.53,8821.18,8817.09,8765.87,8830.86,8802.11,8902.27,8865.58,0.5244695677420311,7135.7,8907.845699235942,8876.738081833166,8835.8807697255,8938.195,-0.04727181292430993,16523024.81
2020-05-13 03:00:00,8952.63,8903.71,8944.02,8914.69,8944.02,8948.25,8942.53,8821.18,8817.09,8765.87,8830.86,8802.11,8868.887,0.7478231299498171,7122.92,8910.127132823962,8883.638430590772,8843.386410704024,8928.169999999998,-0.3279286048108113,12543666.6
2020-05-13 04:00:00,8942.21,8880.32,8914.69,8934.52,8914.69,8944.02,8948.25,8942.53,8821.18,8817.09,8765.87,8830.86,8872.112000000001,0.9005528850987525,7137.52,8918.258088549308,8892.889625028813,8852.065800160784,8911.265,0.22244183476935178,12403134.77
2020-05-13 05:00:00,8942.76,8881.21,8934.52,8888.15,8934.52,8914.69,8944.02,8948.25,8942.53,8821.18,8817.09,8765.87,8880.716,0.7579817446054488,7110.42,8908.222059032872,8892.027875023574,8855.502390621661,8911.985,-0.5189982226241678,7960605.27
2020-05-13 06:00:00,8922.5,8876.62,8888.15,8919.02,8888.15,8934.52,8914.69,8944.02,8948.25,8942.53,8821.18,8817.09,8889.532000000001,0.6838269725079258,7048.47,8911.821372688582,8896.935534110198,8861.551686752931,8899.560000000001,0.3473163706733212,7119431.34
2020-05-13 07:00:00,8922.82,8867.86,8919.02,8879.49,8919.02,8888.15,8934.52,8914.69,8944.02,8948.25,8942.53,8821.18,8900.894,0.29500296939322784,7067.54,8901.044248459055,8893.763618817435,8863.260097538367,8895.34,-0.44321012846703617,8762483.29
2020-05-13 08:00:00,8923.35,8838.16,8879.49,8918.02,8879.49,8919.02,8888.15,8934.52,8914.69,8944.02,8948.25,8942.53,8910.987,0.017935302001709293,7090.77,8906.702832306037,8898.173869941538,8868.475326344236,8880.755000000001,0.43392131755315516,15864284.879999999
2020-05-13 09:00:00,8937.48,8900.28,8918.02,8922.68,8918.02,8879.49,8919.02,8888.15,8934.52,8914.69,8944.02,8948.25,8921.137,-0.49473930431108054,7106.22,8912.02855487069,8902.629529952168,8873.637676216213,8918.880000000001,0.05225375139324485,10394263.98
2020-05-13 10:00:00,8964.47,8904.32,8922.68,8960.2,8922.68,8918.02,8879.49,8919.02,8888.15,8934.52,8914.69,8944.02,8922.904,-0.045015621745551036,7074.25,8928.085703247127,8913.096888142683,8881.881707052764,8934.395,0.4205014636858033,9880332.84
2020-05-13 11:00:00,9046.1,8942.35,8960.2,9042.57,8960.2,8922.68,8918.02,8879.49,8919.02,8888.15,8934.52,8914.69,8932.336000000001,0.48478814353547717,7139.26,8966.247135498084,8936.637453934924,8897.18535400012,8994.225,0.9192875159036514,34131256.349999994
2020-05-13 12:00:00,9108.75,9002.45,9042.57,9099.34,9042.57,8960.2,8922.68,8918.02,8879.49,8919.02,8888.15,8934.52,8947.868,0.7453909465885814,7181.11,9010.61142366539,8966.219735037666,8916.43817742868,9055.6,0.6278082447799734,46294534.36
2020-05-13 13:00:00,9121.35,9051.87,9099.34,9086.11,9099.34,9042.57,8960.2,8922.68,8918.02,8879.49,8919.02,8888.15,8965.01,0.8372205482954911,7254.65,9035.777615776928,8988.017965030818,8932.597398625949,9086.61,-0.14539516052812143,28383494.18
2020-05-13 14:00:00,9139.32,9050.23,9086.11,9088.07,9086.11,9099.34,9042.57,8960.2,8922.68,8918.02,8879.49,8919.02,8980.365,0.905741137991296,7548.27,9053.208410517951,9006.209244116124,8947.404313042525,9094.775,0.021571387535470367,35129615.9
2020-05-13 15:00:00,9180.38,9087.98,9088.07,9142.43,9088.07,9086.11,9099.34,9042.57,8960.2,8922.68,8918.02,8879.49,9005.793000000001,0.9148842698820354,7538.74,9082.9489403453,9030.976654276828,8965.978187990855,9134.18,0.5981468012460356,43458368.77
2020-05-13 16:00:00,9170.77,9063.07,9142.43,9120.32,9142.43,9088.07,9086.11,9099.34,9042.57,8960.2,8922.68,8918.02,9025.922999999999,0.8838932831931907,7512.71,9095.4059602302,9047.220898953768,8980.6774081822,9116.92,-0.24183942343556997,34914623.730000004
2020-05-13 17:00:00,9122.11,9060.23,9120.32,9096.24,9120.32,9142.43,9088.07,9086.11,9099.34,9042.57,8960.2,8922.68,9047.598,0.79463456182875,7560.01,9095.683973486799,9056.133462780355,8991.683369307706,9091.17,-0.2640258236553096,16970013.14
2020-05-13 18:00:00,9115.69,9082.12,9096.24,9085.65,9096.24,9120.32,9142.43,9088.07,9086.11,9099.34,9042.57,8960.2,9064.361,0.6773789586636547,7545.04,9092.339315657866,9061.5001059112,9000.632572230781,9098.905,-0.11642173029735524,18311724.33
2020-05-13 19:00:00,9168.2,9085.18,9085.65,9166.1,9085.65,9096.24,9120.32,9142.43,9088.07,9086.11,9099.34,9042.57,9088.703,0.7090472100729287,7533.57,9116.926210438578,9080.5182684728,9016.39137487547,9126.69,0.8854622399057935,20406918.82
2020-05-13 20:00:00,9338.7,9154.17,9166.1,9302.56,9166.1,9085.65,9096.24,9120.32,9142.43,9088.07,9086.11,9099.34,9122.939,0.7611646273335071,7541.86,9178.804140292385,9120.889492386836,9043.645529649233,9246.435000000001,1.488746577061118,73805639.09
2020-05-13 21:00:00,9407.67,9290.09,9302.56,9361.04,9302.56,9166.1,9085.65,9096.24,9120.32,9142.43,9088.07,9086.11,9154.786000000002,0.8210794824822352,7600.53,9239.54942686159,9164.553221043776,9073.873574444546,9348.880000000001,0.6286441581672291,70696936.14
2020-05-13 22:00:00,9374.53,9279.6,9361.04,9324.77,9361.04,9302.56,9166.1,9085.65,9096.24,9120.32,9142.43,9088.07,9177.329,0.8803724314716888,7569.91,9267.956284574393,9193.683544490363,9097.768472116493,9327.065,-0.38745694922786816,34523237.230000004
2020-05-13 23:00:00,9353.07,9304.13,9324.77,9317.44,9324.77,9361.04,9302.56,9166.1,9085.65,9096.24,9120.32,9142.43,9200.462,0.8892540791426768,7489.25,9284.45085638293,9216.184718219389,9118.689570010161,9328.599999999999,-0.0786078369761391,16810324.45
2020-05-14 00:00:00,9387.51,9304.16,9317.44,9310.69,9317.44,9324.77,9361.04,9302.56,9166.1,9085.65,9096.24,9120.32,9222.724,0.8684738823718486,7499.43,9293.19723758862,9233.367496724954,9136.97532524729,9345.835,-0.07244479170244186,22521169.900000002
2020-05-14 01:00:00,9334.89,9275.6,9310.69,9280.58,9310.69,9317.44,9324.77,9361.04,9302.56,9166.1,9085.65,9096.24,9236.539,0.8347387768351439,7489.77,9288.991491725747,9241.951588229507,9150.651960938023,9305.244999999999,-0.3233917142553407,16387887.21
2020-05-14 02:00:00,9341.03,9263.29,9280.58,9340.99,9280.58,9310.69,9317.44,9324.77,9361.04,9302.56,9166.1,9085.65,9258.606,0.8124705718652772,7528.2,9306.324327817165,9259.958572187777,9168.779393229639,9302.16,0.6509291445146731,14224365.899999999
2020-05-14 03:00:00,9357.1,9316.3,9340.99,9356.65,9340.99,9280.58,9310.69,9317.44,9324.77,9361.04,9302.56,9166.1,9284.647,0.7545830836996646,7530.01,9323.099551878111,9277.53883179,9186.671831969672,9336.7,0.16764818290138256,13108188.14
2020-05-14 04:00:00,9356.72,9307.76,9356.65,9321.76,9356.65,9340.99,9280.58,9310.69,9317.44,9324.77,9361.04,9302.56,9308.258,0.5682068006630574,7546.1,9322.653034585406,9285.579044191818,9199.537371782084,9332.24,-0.37288986977176036,18272195.779999997
2020-05-14 05:00:00,9448.42,9274.61,9321.76,9440.76,9321.76,9356.65,9340.99,9280.58,9310.69,9317.44,9324.77,9361.04,9335.724,0.511768817336746,7503.76,9362.022023056938,9313.793763429669,9222.510955421885,9361.515,1.2765829628739636,32745431.490000002
2020-05-14 06:00:00,9474.12,9411.74,9440.76,9451.04,9440.76,9321.76,9356.65,9340.99,9280.58,9310.69,9317.44,9324.77,9350.572,0.6294452264497975,7538.47,9391.694682037958,9338.747624624273,9244.275626334089,9442.93,0.10888953855410641,24631655.67
2020-05-14 07:00:00,9546.37,9420.11,9451.04,9514.9,9451.04,9440.76,9321.76,9356.65,9340.99,9280.58,9310.69,9317.44,9365.957999999999,0.8310387195024221,7585.97,9432.763121358637,9370.775329238042,9270.049376207031,9483.240000000002,0.6756928338045205,41853523.669999994
2020-05-14 08:00:00,9641.79,9487.94,9514.9,9617.49,9514.9,9451.04,9440.76,9321.76,9356.65,9340.99,9280.58,9310.69,9395.23,0.8948603624656828,7562.8,9494.338747572425,9415.632542103853,9303.138959425409,9564.865000000002,1.0782036595234858,39060057.82
2020-05-14 09:00:00,9820.55,9616.16,9617.49,9811.66,9617.49,9514.9,9451.04,9440.76,9321.76,9356.65,9340.99,9280.58,9444.652,0.9331760369384746,7585.69,9600.112498381617,9487.637534448608,9351.569534718228,9718.355,2.0189259359770593,80656555.92
2020-05-14 10:00:00,9937.97,9600.65,9811.66,9649.6,9811.66,9617.49,9514.9,9451.04,9440.76,9321.76,9356.65,9340.99,9478.543,0.9221140122394343,7532.85,9616.608332254413,9517.085255457952,9379.953388554588,9769.31,-1.6517082736254567,137713582.87
2020-05-14 11:00:00,9771.57,9649.6,9649.6,9680.9,9649.6,9811.66,9617.49,9514.9,9451.04,9440.76,9321.76,9356.65,9518.575,0.8889721988095659,7494.45,9638.038888169607,9546.869754465599,9408.614970597007,9710.585,0.324365776819757,43087763.43
2020-05-14 12:00:00,9708.0,9564.48,9680.9,9589.96,9680.9,9649.6,9811.66,9617.49,9514.9,9451.04,9440.76,9321.76,9543.472,0.7804850069213936,7507.96,9622.012592113071,9554.704344562762,9425.885925778244,9636.24,-0.9393754712888317,50298674.53
2020-05-14 13:00:00,9650.53,9545.72,9589.96,9626.42,9589.96,9680.9,9649.6,9811.66,9617.49,9514.9,9451.04,9440.76,9570.448999999999,0.6864397719005848,7484.11,9623.48172807538,9567.74355464226,9444.984409037459,9598.125,0.3801892812900257,31826706.68
2020-05-14 14:00:00,9762.45,9613.23,9626.42,9709.56,9626.42,9589.96,9680.9,9649.6,9811.66,9617.49,9514.9,9451.04,9609.229000000001,0.6250963291905509,7504.06,9652.174485383586,9593.528362889121,9470.182084367225,9687.84,0.8636647891947309,43616580.56
2020-05-14 15:00:00,9760.26,9669.98,9709.56,9752.79,9709.56,9626.42,9589.96,9680.9,9649.6,9811.66,9617.49,9514.9,9640.431999999999,0.5994778964662394,7514.18,9685.712990255724,9622.485024182008,9497.0971239513,9715.119999999999,0.44523129781371534,24803497.11
2020-05-14 16:00:00,9785.08,9624.84,9752.79,9673.0,9752.79,9709.56,9626.42,9589.96,9680.9,9649.6,9811.66,9617.49,9662.628,0.39976543778709844,7520.55,9681.47532683715,9631.669565239825,9513.84977881308,9704.96,-0.8181248647822917,41011938.64
2020-05-14 17:00:00,9678.72,9582.94,9673.0,9622.82,9673.0,9752.79,9709.56,9626.42,9589.96,9680.9,9649.6,9811.66,9673.420000000002,-0.0312932319091897,7517.03,9661.923551224767,9630.060553378038,9524.227895116597,9630.83,-0.5187635686963743,28957996.24
2020-05-14 18:00:00,9686.46,9587.1,9622.82,9681.29,9622.82,9673.0,9752.79,9709.56,9626.42,9589.96,9680.9,9649.6,9679.8,-0.23166366518150164,7524.92,9668.379034149844,9639.374998218396,9539.186190819779,9636.779999999999,0.6076181410439057,22221626.599999998
2020-05-14 19:00:00,9721.83,9656.37,9681.29,9661.07,9681.29,9622.82,9673.0,9752.79,9709.56,9626.42,9589.96,9680.9,9664.741,0.2776789899948824,7529.59,9665.94268943323,9643.31954399687,9550.794172646467,9689.1,-0.20885646437614372,23907698.48
2020-05-14 20:00:00,9871.76,9608.3,9661.07,9656.05,9661.07,9681.29,9622.82,9673.0,9752.79,9709.56,9626.42,9589.96,9665.385999999999,0.23694282571947137,7534.36,9662.64512628882,9645.634172361075,9560.818537156327,9740.029999999999,-0.05196111817842575,95406797.31
2020-05-14 21:00:00,9782.07,9625.09,9656.05,9779.58,9656.05,9661.07,9681.29,9622.82,9673.0,9752.79,9709.56,9626.42,9675.253999999999,0.46739666730141116,7512.77,9701.62341752588,9669.987959204516,9581.652962189059,9703.58,1.2793015777673133,27130768.349999998
2020-05-14 22:00:00,9814.21,9735.93,9779.58,9757.39,9779.58,9656.05,9661.07,9681.29,9622.82,9673.0,9752.79,9709.56,9691.997,0.3063474828241678,7494.04,9720.212278350586,9685.87923934915,9598.389822932957,9775.07,-0.22690135977210174,37037581.059999995
2020-05-14 23:00:00,9845.57,9742.3,9757.39,9793.19,9757.39,9779.58,9656.05,9661.07,9681.29,9622.82,9673.0,9752.79,9708.673999999999,0.24646307218463429,7509.44,9744.538185567057,9705.390286740214,9616.942220748866,9793.935,0.3669013947377433,26113577.87
2020-05-15 00:00:00,9841.71,9725.15,9793.19,9770.23,9793.19,9757.39,9779.58,9656.05,9661.07,9681.29,9622.82,9673.0,9714.740999999998,0.4737198469179477,7476.36,9753.102123711371,9717.17932551472,9631.541056868022,9783.43,-0.2344486321617465,25208797.869999997
2020-05-15 01:00:00,9774.3,9732.49,9770.23,9739.81,9770.23,9793.19,9757.39,9779.58,9656.05,9661.07,9681.29,9622.82,9713.443,0.730166699815385,7495.09,9748.67141580758,9721.293993602952,9641.852384785354,9753.395,-0.3113539804078315,13092982.85
2020-05-15 02:00:00,9742.8,9258.88,9739.81,9497.42,9739.81,9770.23,9793.19,9757.39,9779.58,9656.05,9661.07,9681.29,9695.885,0.3533286417947687,7500.93,9664.92094387172,9680.589631129687,9628.0969195677,9500.84,-2.4886522427028805,126764832.0
2020-05-15 03:00:00,9556.6,9442.91,9497.42,9482.23,9497.42,9739.81,9770.23,9793.19,9757.39,9779.58,9656.05,9661.07,9681.826,0.31812479153071743,7527.69,9604.023962581146,9644.524243651562,9614.204831989824,9499.755000000001,-0.1599381726826918,35361823.239999995
2020-05-15 04:00:00,9506.04,9436.67,9482.23,9439.21,9482.23,9497.42,9739.81,9770.23,9793.19,9757.39,9779.58,9656.05,9657.617999999999,0.5074113285516976,7526.67,9549.085975054097,9607.19438116946,9597.538657514604,9471.355,-0.45369074574230367,28598796.330000002
2020-05-15 05:00:00,9518.63,9376.8,9439.21,9501.76,9439.21,9482.23,9497.42,9739.81,9770.23,9793.19,9757.39,9779.58,9641.687,0.6167725334115898,7566.2,9533.310650036065,9588.024493684105,9588.41688060845,9447.715,0.6626613879763359,34116682.84
2020-05-15 06:00:00,9548.72,9500.22,9501.76,9543.64,9501.76,9439.21,9482.23,9497.42,9739.81,9770.23,9793.19,9757.39,9630.446,0.6341506795295127,7588.48,9536.75376669071,9579.95458574154,9584.1524157886,9524.47,0.44076044859056845,16254238.82
2020-05-15 07:00:00,9718.19,9541.84,9543.64,9670.94,9543.64,9501.76,9439.21,9482.23,9497.42,9739.81,9770.23,9793.19,9619.582,0.5123771046837823,7563.14,9581.48251112714,9596.497388333988,9592.41789999921,9630.015,1.3338726104505314,35455262.970000006
2020-05-15 08:00:00,9702.98,9608.43,9670.94,9614.76,9670.94,9543.64,9501.76,9439.21,9482.23,9497.42,9739.81,9770.23,9605.319,0.406373195995237,7554.12,9592.575007418092,9599.817863182354,9594.545719046904,9655.705,-0.5809156090307693,24209996.87
2020-05-15 09:00:00,9653.17,9559.98,9614.76,9615.26,9614.76,9670.94,9543.64,9501.76,9439.21,9482.23,9497.42,9739.81,9587.526,0.19410924439222407,7566.19,9600.136671612061,9602.625524421926,9596.518507709105,9606.575,0.005200337813944394,19162129.53
2020-05-15 10:00:00,9620.77,9487.51,9615.26,9590.42,9615.26,9614.76,9670.94,9543.64,9501.76,9439.21,9482.23,9497.42,9569.545000000002,-0.12203082780909182,7568.16,9596.897781074707,9600.406338163395,9595.937697451094,9554.14,-0.25833934807795256,24883601.89
2020-05-15 11:00:00,9648.1,9555.07,9590.42,9590.05,9590.42,9615.26,9614.76,9670.94,9543.64,9501.76,9439.21,9482.23,9554.569,-0.7004379101055377,7541.1,9594.615187383139,9598.523367588232,9595.376964360514,9601.585,-0.0038580166457861114,13865076.620000001
2020-05-15 12:00:00,9590.09,9506.57,9590.05,9527.31,9590.05,9590.42,9615.26,9614.76,9670.94,9543.64,9501.76,9439.21,9557.557999999999,-0.5449442224797304,7558.61,9572.180124922093,9585.575482572189,9588.894396326179,9548.33,-0.6542197381661179,23048082.189999998
2020-05-15 13:00:00,9569.34,9488.25,9527.31,9535.32,9527.31,9590.05,9590.42,9615.26,9614.76,9670.94,9543.64,9501.76,9562.867,-0.3574115014056053,7598.64,9559.893416614728,9576.438122104519,9583.792072866543,9528.795,0.0840740985650747,19687881.58
2020-05-15 14:00:00,9612.21,9535.32,9535.32,9566.13,9535.32,9527.31,9590.05,9590.42,9615.26,9614.76,9670.94,9543.64,9575.559,0.013392465949198788,7586.07,9561.972277743153,9574.563918085514,9582.109970688778,9573.765,0.3231144838348319,21951262.62
2020-05-15 15:00:00,9566.19,9418.08,9566.13,9470.5,9566.13,9535.32,9527.31,9590.05,9590.42,9615.26,9614.76,9670.94,9572.432999999999,0.4203583754559667,7528.72,9531.481518495435,9555.64320570633,9571.480449670798,9492.135,-0.9996728039447426,53559977.70999999
2020-05-15 16:00:00,9509.04,9443.4,9470.5,9472.29,9470.5,9566.13,9535.32,9527.31,9590.05,9590.42,9615.26,9614.76,9565.297999999999,0.6826794998967647,7555.82,9511.75101233029,9540.488077396089,9562.033740178342,9476.220000000001,0.018900797212405607,29543881.47
2020-05-15 17:00:00,9495.73,9443.74,9472.29,9471.76,9472.29,9470.5,9566.13,9535.32,9527.31,9590.05,9590.42,9615.26,9545.38,0.5895601749369991,7545.62,9498.42067488686,9527.992063324073,9553.436241113737,9469.735,-0.005595267881374565,15346295.78
2020-05-15 18:00:00,9527.93,9470.07,9471.76,9488.76,9471.76,9472.29,9470.5,9566.13,9535.32,9527.31,9590.05,9590.42,9532.78,0.5156745354180152,7537.06,9495.200449924574,9520.858960901514,9547.276599102905,9499.0,0.17948089900926542,15075504.5
2020-05-15 19:00:00,9507.28,9327.95,9488.76,9341.23,9488.76,9471.76,9472.29,9470.5,9566.13,9535.32,9527.31,9590.05,9505.377,0.7366465305646018,7549.51,9443.876966616383,9488.199149828512,9527.653113474056,9417.615000000002,-1.5547869268481935,63381858.12
2020-05-15 20:00:00,9398.0,9149.13,9341.23,9247.26,9341.23,9488.76,9471.76,9472.29,9470.5,9566.13,9535.32,9527.31,9471.061,0.8825885112323028,7553.67,9378.337977744255,9444.392031677873,9500.949007428908,9273.564999999999,-1.005970305837661,73062952.05
2020-05-15 21:00:00,9442.75,9209.07,9247.26,9416.95,9247.26,9341.23,9488.76,9471.76,9472.29,9470.5,9566.13,9535.32,9453.751,0.7797236575932919,7530.81,9391.208651829504,9439.402571372804,9492.949101959488,9325.91,1.8350300521451817,33200884.79
2020-05-15 22:00:00,9481.7,9349.47,9416.95,9360.45,9416.95,9247.26,9341.23,9488.76,9471.76,9472.29,9470.5,9566.13,9437.065,0.7658002336580169,7540.79,9380.955767886337,9425.04755839593,9480.330139868107,9415.585,-0.599981947445829,29843079.27
2020-05-15 23:00:00,9387.99,9260.1,9360.45,9311.69,9360.45,9416.95,9247.26,9341.23,9488.76,9471.76,9472.29,9470.5,9414.702000000001,0.7813365884290615,7546.92,9357.86717859089,9404.437093233035,9464.269174166382,9324.045,-0.5209151269436855,24170771.419999998
2020-05-16 00:00:00,9392.76,9224.32,9311.69,9389.18,9311.69,9360.45,9416.95,9247.26,9341.23,9488.76,9471.76,9472.29,9397.007000000001,0.6466252479611034,7569.48,9368.30478572726,9401.663076281573,9457.117824245775,9308.54,0.8321797654346288,29684333.7
2020-05-16 01:00:00,9440.33,9361.72,9389.18,9410.42,9389.18,9311.69,9360.45,9416.95,9247.26,9341.23,9488.76,9471.76,9390.999,0.4906305107810852,7568.33,9382.34319048484,9403.255244230377,9452.670412412845,9401.025,0.22621783797945913,20063356.86
2020-05-16 02:00:00,9452.77,9382.35,9410.42,9432.32,9410.42,9389.18,9311.69,9360.45,9416.95,9247.26,9341.23,9488.76,9387.002,0.2510451017002745,7571.55,9399.002126989893,9408.539745279399,9450.732277897334,9417.560000000001,0.23272074997714912,12247214.55
2020-05-16 03:00:00,9445.3,9389.81,9432.32,9412.0,9432.32,9410.42,9389.18,9311.69,9360.45,9416.95,9247.26,9341.23,9381.026000000002,-0.024237304312304298,7573.69,9403.334751326596,9409.168882501326,9447.04348952616,9417.555,-0.21542950196769944,9329831.71
2020-05-16 04:00:00,9498.05,9401.82,9412.0,9497.99,9412.0,9432.32,9410.42,9389.18,9311.69,9360.45,9416.95,9247.26,9381.948999999999,-0.6400187779211539,7563.51,9434.886500884399,9425.318176591993,9451.895538142717,9449.935,0.9136209094772607,13823278.280000001
2020-05-16 05:00:00,9584.9,9447.16,9497.99,9459.86,9497.99,9412.0,9432.32,9410.42,9389.18,9311.69,9360.45,9416.95,9393.812,-0.7090517361594143,7539.43,9443.2110005896,9431.598508120722,9452.6540583196,9516.029999999999,-0.4014533601319774,37311675.19
2020-05-16 06:00:00,9477.38,9420.53,9459.86,9469.25,9459.86,9497.99,9412.0,9432.32,9410.42,9389.18,9311.69,9360.45,9416.011000000002,-0.3706700820572077,7555.57,9451.890667059733,9438.444233916955,9454.234624193923,9448.955,0.09926151126971666,9835102.989999998
